Date,score
2011-04-25,55.335350230307164
2011-04-26,54.75872801197213
2011-04-27,55.33232050378871
2011-04-28,56.89713625840616
2011-05-02,56.90665265188792
2011-05-06,54.708176633632135
2011-05-09,54.943183967856136
2011-05-10,56.70427221272646
2011-05-11,56.346167126775356
2011-05-12,54.802141611056086
2011-05-13,53.42792396172308
2011-05-16,52.83352596813269
2011-05-17,53.25459562579905
2011-05-18,56.80597384417699
2011-05-19,57.47969366838313
2011-05-20,54.53697457196425
2011-05-23,51.213272569591155
2011-05-24,50.054751478628496
2011-05-25,49.49273987731652
2011-05-26,51.99662166416296
2011-05-27,51.173978052332814
2011-05-30,51.63861047532508
2011-05-31,54.51040198801147
2011-06-01,48.882460897462295
2011-06-02,47.06431310752234
2011-06-03,45.361451867543664
2011-06-06,42.66539342814706
2011-06-07,43.860493727620714
2011-06-08,42.60918931872741
2011-06-09,45.293797034951766
2011-06-10,44.87140563415501
2011-06-13,45.05752242082737
2011-06-14,49.00165272482256
2011-06-15,43.51295954968717
2011-06-16,39.82130419236708
2011-06-17,39.778205645593175
2011-06-20,42.67458627770572
2011-06-21,46.093216712015284
2011-06-22,48.32237435831938
2011-06-23,47.016351237237494
2011-06-24,46.68180595454862
2011-06-27,47.353212126446195
2011-06-28,50.23646158852902
2011-06-29,54.55712808907556
2011-06-30,58.32476682095355
2011-07-01,62.73102982574305
2011-07-04,64.93403864709583
2011-07-05,62.06211223571622
2011-07-06,62.09178483682602
2011-07-07,63.34865701756026
2011-07-08,61.3653012987967
2011-07-11,55.69560015726729
2011-07-12,50.256317403219825
2011-07-13,49.234840792105345
2011-07-14,48.76555889947267
2011-07-15,51.065111392027134
2011-07-19,49.98395225658841
2011-07-20,51.483981373847826
2011-07-21,54.34850891060228
2011-07-22,55.12051286222803
2011-07-25,50.696391299157845
2011-07-26,50.04577602694028
2011-07-27,44.42825308234072
2011-07-28,40.15207678296315
2011-07-29,34.770660198966425
2011-08-01,37.559850939496826
2011-08-02,31.549956432634485
2011-08-03,29.880537692653963
2011-08-04,22.364002609926256
2011-08-05,18.441637626060846
2011-08-08,13.338316078903716
2011-08-09,10.42885016786135
2011-08-10,12.389356068012201
2011-08-11,13.35008089803876
2011-08-12,12.551945308255053
2011-08-15,15.593372417823806
2011-08-16,15.346912761171035
2011-08-17,14.806672722743915
2011-08-18,11.213130124132679
2011-08-19,7.742699769470529
2011-08-22,7.429135120309309
2011-08-23,9.187224917791978
2011-08-24,9.762207287818253
2011-08-25,11.769950162927042
2011-08-26,13.181358126448334
2011-08-29,16.696258152690515
2011-08-30,17.1113329358064
2011-08-31,19.855512845136147
2011-09-01,20.342770844263203
2011-09-02,18.517009739496448
2011-09-05,17.672014148764706
2011-09-06,14.30218081623389
2011-09-07,19.890991538720872
2011-09-08,18.824598722360385
2011-09-09,15.39917268378078
2011-09-12,12.925307740726248
2011-09-13,15.666612359124912
2011-09-14,16.91767808144928
2011-09-15,23.361193169925343
2011-09-16,27.776883237445027
2011-09-20,24.451442366250255
2011-09-21,20.472137016747677
2011-09-22,16.245331021565345
2011-09-26,19.361682345294966
2011-09-27,23.38512811377221
2011-09-28,21.70933691715773
2011-09-29,23.54435422466462
2011-09-30,20.885301158831872
2011-10-03,15.792227722674735
2011-10-04,18.37507993422357
2011-10-05,21.03439990660275
2011-10-06,26.034815587406264
2011-10-07,26.87864088564043
2011-10-11,31.724960694913523
2011-10-12,32.74035527058466
2011-10-13,35.49791890737149
2011-10-14,35.69278856025322
2011-10-17,35.108023884409214
2011-10-18,34.01683836921762
2011-10-19,31.75825169360571
2011-10-20,32.36660188724332
2011-10-21,34.038491246547565
2011-10-24,38.77368113434319
2011-10-25,35.81938575107695
2011-10-26,35.354346491595514
2011-10-27,41.44909567474603
2011-10-28,42.3574763046395
2011-10-31,38.09849637337608
2011-11-01,33.532186807955824
2011-11-02,32.7275596894752
2011-11-04,36.816945685186994
2011-11-07,34.79224435030052
2011-11-08,34.467161605338354
2011-11-09,29.45658001368695
2011-11-10,29.277478914711132
2011-11-11,30.23248219059638
2011-11-14,31.36980476078822
2011-11-15,29.923702704893298
2011-11-16,28.483386983987117
2011-11-17,28.302794624963372
2011-11-18,28.95394034482402
2011-11-21,28.386781909043513
2011-11-22,26.8016086105412
2011-11-24,23.93562145421796
2011-11-25,24.65210090072849
2011-11-28,26.658864393230306
2011-11-29,29.314050888271375
2011-11-30,31.505355754165816
2011-12-01,35.273535169403154
2011-12-02,36.644658506
2011-12-05,36.81455813015775
2011-12-06,35.79326731128634
2011-12-07,37.821076871003385
2011-12-08,35.36366540772525
2011-12-09,38.215018035789846
2011-12-12,40.19317954375168
2011-12-13,38.02259344743002
2011-12-14,38.53800534223173
2011-12-15,38.093304935739226
2011-12-16,38.1337220795746
2011-12-19,36.94540450195704
2011-12-20,39.554783401720655
2011-12-21,42.634811774922845
2011-12-22,43.386675598565105
2011-12-26,45.55158083286081
2011-12-27,43.696637189341644
2011-12-28,41.07421242086088
2011-12-29,42.11390914813444
2011-12-30,40.754345288165226
2012-01-04,42.72332022718061
2012-01-05,41.758399357383894
2012-01-06,41.64829557766667
2012-01-10,41.169265560048885
2012-01-11,41.40291472458952
2012-01-12,41.98536707707221
2012-01-13,42.2252786676992
2012-01-16,41.5077543954599
2012-01-17,42.18318908565289
2012-01-18,45.509857761284614
2012-01-19,47.613954786408215
2012-01-20,51.12295623406375
2012-01-23,50.583951521051176
2012-01-24,49.96588712831852
2012-01-25,51.463789045183965
2012-01-26,49.33097385660159
2012-01-27,49.344057717162826
2012-01-30,48.14732858213204
2012-01-31,48.200998739323495
2012-02-01,48.60910383771045
2012-02-02,48.7389718365713
2012-02-03,50.45769020244609
2012-02-06,52.2681979498124
2012-02-07,51.98237740482482
2012-02-08,53.27367402894589
2012-02-09,53.670779889098654
2012-02-10,50.80568028160753
2012-02-13,53.540051087255605
2012-02-14,53.085109894428925
2012-02-15,54.232449412737274
2012-02-16,54.71646767074545
2012-02-17,56.48023092163137
2012-02-20,57.808171533442035
2012-02-21,56.906252798313474
2012-02-22,56.86925551902321
2012-02-23,58.05130893728334
2012-02-24,58.781992329613104
2012-02-27,58.40860426230049
2012-02-28,59.51089802101096
2012-02-29,61.30816141422908
2012-03-01,61.41096307600784
2012-03-02,62.4328506382746
2012-03-05,60.485241451957634
2012-03-06,58.399303582003974
2012-03-07,57.90884233287583
2012-03-08,61.590081431104466
2012-03-09,64.37396479300786
2012-03-12,64.26415879921967
2012-03-13,66.0149271076162
2012-03-14,68.02608205304327
2012-03-15,68.88093573585775
2012-03-16,69.47632970898431
2012-03-19,70.12014446123926
2012-03-21,69.58260905949383
2012-03-22,68.87987679479068
2012-03-23,67.08548613008995
2012-03-26,66.92954112737837
2012-03-27,68.03635833706367
2012-03-28,66.8325101238983
2012-03-29,65.68637338590118
2012-03-30,65.4331957838701
2012-04-02,65.04275362306564
2012-04-03,65.27851118413545
2012-04-04,62.985583695738704
2012-04-05,61.884872353516926
2012-04-06,59.66039416853412
2012-04-09,54.692639772795054
2012-04-10,53.07838825388264
2012-04-11,52.72716544239105
2012-04-12,53.89061261100447
2012-04-13,53.47531181068574
2012-04-16,51.47831790902327
2012-04-17,52.422203774640515
2012-04-18,54.95468765821075
2012-04-19,53.500325240855844
2012-04-20,54.40945661779838
2012-04-23,53.22463021153734
2012-04-24,51.47364076013764
2012-04-25,54.10516079912965
2012-04-26,54.466219770442954
2012-04-27,53.95918541410153
2012-05-01,52.060275759634216
2012-05-02,52.49037278752883
2012-05-07,49.29137194444121
2012-05-08,50.55942259085013
2012-05-09,49.0711018580314
2012-05-10,50.49118792401917
2012-05-11,49.303872315421565
2012-05-14,48.97340618281241
2012-05-15,47.55465291003588
2012-05-16,45.86725227941077
2012-05-17,45.24281123109944
2012-05-18,41.41665711934401
2012-05-21,42.7637731257666
2012-05-22,44.93585957962962
2012-05-23,43.26475042243977
2012-05-24,44.072454874297094
2012-05-25,44.266903869428454
2012-05-28,43.99101174778991
2012-05-29,45.73719056408934
2012-05-30,42.881371976832995
2012-05-31,42.50526936875865
2012-06-01,37.320484503546595
2012-06-04,38.11394436810244
2012-06-05,39.888738100032455
2012-06-06,44.736968348213544
2012-06-07,47.36782033707117
2012-06-08,45.90032351731859
2012-06-11,45.93463621538141
2012-06-12,46.555105915151366
2012-06-13,46.04429104870483
2012-06-14,46.92605809852352
2012-06-15,48.85906260907916
2012-06-18,51.7994183316403
2012-06-19,51.05957425074688
2012-06-20,54.135925914133544
2012-06-21,53.781167562154415
2012-06-22,54.87290844054841
2012-06-25,51.5774654641501
2012-06-26,51.19625861531298
2012-06-27,52.4134627056129
2012-06-28,54.6821040711347
2012-06-29,58.580252131664906
2012-07-02,59.166033037801206
2012-07-03,59.53571028803593
2012-07-04,58.86573892033353
2012-07-05,57.237506933275256
2012-07-06,57.71810952372871
2012-07-09,54.20495659840044
2012-07-10,53.79549644095833
2012-07-11,53.78946823068701
2012-07-12,52.06914120316495
2012-07-13,53.00054894948155
2012-07-17,52.696221399365825
2012-07-18,53.26265425443819
2012-07-19,54.03128085097976
2012-07-20,50.80353789065733
2012-07-23,47.55674233685967
2012-07-24,46.35880478569587
2012-07-25,45.2740429539851
2012-07-26,47.17411535054627
2012-07-27,50.059841062696975
2012-07-30,48.8347283777865
2012-07-31,48.95400066433035
2012-08-01,48.57415296211278
2012-08-02,48.32532978924668
2012-08-03,49.57944734177427
2012-08-06,51.476071993273855
2012-08-07,54.285101706679505
2012-08-08,55.865830398287756
2012-08-09,57.686571488064146
2012-08-10,57.1072888378949
2012-08-13,57.58677542492596
2012-08-14,58.651557995801866
2012-08-15,59.92609526735997
2012-08-16,62.07020042533584
2012-08-17,63.83970998232677
2012-08-20,64.69113064305861
2012-08-21,63.56529121093324
2012-08-22,62.79853445470924
2012-08-23,60.73586189977807
2012-08-24,59.13676461179703
2012-08-27,57.81233670362784
2012-08-28,56.45577678706301
2012-08-29,57.52150768426376
2012-08-30,55.33848066810383
2012-08-31,53.05265556334086
2012-09-03,51.048041584986116
2012-09-04,50.202380483051996
2012-09-05,48.7155480436765
2012-09-06,50.62611709248301
2012-09-07,53.475897622687036
2012-09-10,52.8856477665862
2012-09-11,51.896291151369
2012-09-12,55.32518887235293
2012-09-13,54.982666106795406
2012-09-14,58.16594785724336
2012-09-18,56.77080309602447
2012-09-19,57.88321082233633
2012-09-20,56.02966523132717
2012-09-21,55.538244308596084
2012-09-24,55.24519356324074
2012-09-25,53.76032558568496
2012-09-26,50.17297673376206
2012-09-27,51.50708777487345
2012-09-28,50.53170625065026
2012-10-01,49.987089690702945
2012-10-02,50.633881293498995
2012-10-03,50.498259190447286
2012-10-04,53.20697895099208
2012-10-05,55.19479207168149
2012-10-09,51.01730871867968
2012-10-10,48.04346856483509
2012-10-11,47.85085926473199
2012-10-12,46.22343345154063
2012-10-15,48.01630476140948
2012-10-16,49.599473960127725
2012-10-17,52.661580187982125
2012-10-18,54.520768999829215
2012-10-19,53.40714507817887
2012-10-22,54.000819611568126
2012-10-23,52.203463651969436
2012-10-24,51.791208060269035
2012-10-25,55.16953246307067
2012-10-26,52.21695299769239
2012-10-29,52.72715933668847
2012-10-30,52.08790737259335
2012-10-31,51.56785676500251
2012-11-01,54.42044526087236
2012-11-02,55.45859799970491
2012-11-05,53.18829519913794
2012-11-06,54.41088904591199
2012-11-07,51.75253200873476
2012-11-08,49.71071258653332
2012-11-09,48.18948688351655
2012-11-12,48.10692382357895
2012-11-13,46.60426598483512
2012-11-14,43.956038769333944
2012-11-15,45.19849748806724
2012-11-16,48.80899408357162
2012-11-19,52.40797143408052
2012-11-20,53.432809408859974
2012-11-21,55.17349204938089
2012-11-22,56.2896698363597
2012-11-26,56.866291488711525
2012-11-27,56.55483822086126
2012-11-28,56.98291011558996
2012-11-29,57.94397534467904
2012-11-30,58.022063409926304
2012-12-03,56.25760803327289
2012-12-04,56.286611218915915
2012-12-05,57.58856760468321
2012-12-06,58.22500454306267
2012-12-07,60.511989258287464
2012-12-10,60.47027280106107
2012-12-11,62.72890891252656
2012-12-12,63.57538384261488
2012-12-13,65.90216470168265
2012-12-14,63.21224443391598
2012-12-17,65.38912307541737
2012-12-18,69.71613294204882
2012-12-19,69.64728781377268
2012-12-20,68.39563570401873
2012-12-21,63.578670577525656
2012-12-25,65.21496764808231
2012-12-26,63.98234119930296
2012-12-27,64.47611730699593
2012-12-28,59.3719950241926
2013-01-04,79.44370779064347
2013-01-07,77.75763873534524
2013-01-08,75.29418206964849
2013-01-09,75.64047747647723
2013-01-10,76.44572335731009
2013-01-11,78.09454157141566
2013-01-15,76.19714838640394
2013-01-16,72.83277899853246
2013-01-17,73.18561698772653
2013-01-18,76.50937184297727
2013-01-21,74.39245776454615
2013-01-22,73.21490264933276
2013-01-23,70.25180382621727
2013-01-24,70.88605404318466
2013-01-25,77.27981408030811
2013-01-28,76.177297162451
2013-01-29,76.08158242935232
2013-01-30,74.60558669410617
2013-01-31,74.39118729543388
2013-02-01,76.56988449475935
2013-02-04,71.21772503709559
2013-02-05,72.05633072452329
2013-02-06,75.23628810696235
2013-02-07,73.38684278695615
2013-02-08,71.93434405832598
2013-02-12,75.04747378217216
2013-02-13,73.6437703125243
2013-02-14,76.13985010455283
2013-02-15,75.81187605765936
2013-02-18,76.4070475212036
2013-02-19,77.4365773091477
2013-02-20,75.64505990757267
2013-02-21,73.66495712564833
2013-02-22,74.83748910842128
2013-02-25,66.61906693486603
2013-02-26,65.82577551608082
2013-02-27,68.57271487493267
2013-02-28,69.64339686068807
2013-03-01,69.78838194696547
2013-03-04,71.93273139919685
2013-03-05,72.62912032589007
2013-03-06,75.64787317853565
2013-03-07,74.94324333849022
2013-03-08,78.63395412608273
2013-03-11,81.18442678767397
2013-03-12,77.7437471494384
2013-03-13,78.06002428638786
2013-03-14,79.69649108407683
2013-03-15,80.27418875903564
2013-03-18,71.77449977124863
2013-03-19,71.84605714923225
2013-03-21,73.10082491253692
2013-03-22,71.94065296487688
2013-03-25,72.99132685230396
2013-03-26,72.35932958026804
2013-03-27,72.14709044338417
2013-03-28,72.40845297777246
2013-03-29,71.22699569404043
2013-04-01,66.88127900066797
2013-04-02,67.63551488393156
2013-04-03,68.40173709052765
2013-04-04,69.10613392165541
2013-04-05,67.5428879652978
2013-04-08,69.4658748374089
2013-04-09,69.42781510308177
2013-04-10,72.91989995726844
2013-04-11,74.14368455776406
2013-04-12,72.88671160220026
2013-04-15,64.10663547079353
2013-04-16,69.25112602133011
2013-04-17,66.2828798902678
2013-04-18,62.50719037075392
2013-04-19,67.9463909208088
2013-04-22,69.43252515001566
2013-04-23,70.46545300356931
2013-04-24,71.52204224474944
2013-04-25,71.9463838807452
2013-04-26,70.10884651666143
2013-04-30,71.26331175401035
2013-05-01,69.60921199149172
2013-05-02,67.29913868393228
2013-05-07,73.95887604016396
2013-05-08,72.49644315562493
2013-05-09,70.57042346364811
2013-05-10,75.75221462484959
2013-05-13,76.42105511008208
2013-05-14,75.6699763841873
2013-05-15,77.57505345627789
2013-05-16,75.79970609335003
2013-05-17,79.49799580406905
2013-05-20,78.75944205525386
2013-05-21,78.5807905182069
2013-05-22,80.09547541349468
2013-05-23,69.32686929530072
2013-05-24,70.07855549465765
2013-05-27,64.98888473142142
2013-05-28,67.97936145424053
2013-05-29,66.93674576092731
2013-05-30,61.29617743727535
2013-05-31,61.352898985938246
2013-06-03,56.7790050574031
2013-06-04,56.74258266263355
2013-06-05,49.60714998736362
2013-06-06,49.41137755910945
2013-06-07,51.789172095090024
2013-06-10,56.206767350628255
2013-06-11,51.99100664947421
2013-06-12,48.51493697222326
2013-06-13,47.33572753559726
2013-06-14,45.71581939976299
2013-06-17,48.209875563902884
2013-06-18,48.752297258992144
2013-06-19,51.1412039842144
2013-06-20,48.03189207067849
2013-06-21,51.25013712135084
2013-06-24,49.69448884711174
2013-06-25,51.08269748145502
2013-06-26,52.85538385697434
2013-06-27,58.92617454920094
2013-06-28,61.18371033526787
2013-07-01,64.73532067706893
2013-07-02,65.16330280502794
2013-07-03,67.29154980168792
2013-07-04,67.21550099447595
2013-07-05,72.2594627719516
2013-07-08,67.89279894459406
2013-07-09,71.89623076036601
2013-07-10,71.69381781992593
2013-07-11,75.47421488286004
2013-07-12,74.8729268629429
2013-07-16,71.71352687940252
2013-07-17,72.41055091928794
2013-07-18,73.05247445481439
2013-07-19,73.59739604537316
2013-07-22,72.78960161219167
2013-07-23,73.85171509290618
2013-07-24,73.7740661472454
2013-07-25,73.34322124549433
2013-07-26,68.28984023372023
2013-07-29,61.97286065996095
2013-07-30,62.8561297578316
2013-07-31,60.27907749697906
2013-08-01,65.06066245368409
2013-08-02,68.47341845200621
2013-08-05,66.41194556924287
2013-08-06,66.60674975027086
2013-08-07,60.0604165666344
2013-08-08,58.57410196128247
2013-08-09,57.017446189746785
2013-08-12,57.074604826081284
2013-08-13,61.19264534875164
2013-08-14,60.75523327406654
2013-08-15,54.988486379230594
2013-08-16,55.98866004061584
2013-08-19,55.6498989077704
2013-08-20,52.23888593940974
2013-08-21,51.096549715128994
2013-08-22,53.60785390528959
2013-08-23,57.17737058864018
2013-08-26,56.65124705331218
2013-08-27,50.84922888894778
2013-08-28,51.13301619618968
2013-08-29,50.052372713364946
2013-08-30,47.832777085905285
2013-09-02,49.70740829766315
2013-09-03,53.40320872515574
2013-09-04,57.75891113477634
2013-09-05,59.56255226157691
2013-09-06,57.27250071428186
2013-09-09,60.05897775216042
2013-09-10,62.87021928163549
2013-09-11,62.94754797846339
2013-09-12,63.000825841930336
2013-09-13,63.73636658845364
2013-09-17,61.640595078188746
2013-09-18,64.820632816611
2013-09-19,66.81941081128552
2013-09-20,66.9542238852981
2013-09-24,63.41988112038557
2013-09-25,62.14366693899696
2013-09-26,64.02711918355755
2013-09-27,61.6729307971964
2013-09-30,57.01883638077957
2013-10-01,59.99651520122626
2013-10-02,54.617728635029586
2013-10-03,50.966050090243584
2013-10-04,51.81585637698636
2013-10-07,45.67053108811358
2013-10-08,45.06341834500002
2013-10-09,46.4510760792471
2013-10-10,52.50213490914548
2013-10-11,55.495866129894544
2013-10-15,51.29315539784629
2013-10-16,57.384396490960604
2013-10-17,59.42732564897707
2013-10-18,59.39117099512043
2013-10-21,59.30413430299973
2013-10-22,58.17093712609399
2013-10-23,55.72239073352919
2013-10-24,56.93348011852595
2013-10-25,53.48040804204612
2013-10-28,55.47039840075281
2013-10-29,55.82855787398118
2013-10-30,56.591026909134506
2013-10-31,56.49713324372224
2013-11-01,57.04073833364803
2013-11-05,57.98772514547734
2013-11-06,60.09486626990501
2013-11-07,56.73817938212827
2013-11-08,58.212013197189435
2013-11-11,59.58874278844653
2013-11-12,60.84952681848622
2013-11-13,60.74515306742269
2013-11-14,62.762792296422674
2013-11-15,64.75827866449963
2013-11-18,63.095101342931045
2013-11-19,62.01154041097582
2013-11-20,62.21078072933657
2013-11-21,66.6828003487904
2013-11-22,66.94548408255227
2013-11-25,69.10578749717794
2013-11-26,66.67116445439933
2013-11-27,66.42230014673996
2013-11-28,67.32312378457122
2013-11-29,66.03552251663037
2013-12-02,66.19620135134087
2013-12-03,65.80596335906279
2013-12-04,62.71503136665545
2013-12-05,60.93884584600865
2013-12-06,64.83857121209577
2013-12-09,66.94741154734407
2013-12-10,63.853091407818034
2013-12-11,60.816577873520416
2013-12-12,58.77932616190719
2013-12-13,57.61913050368537
2013-12-16,55.33706291310398
2013-12-17,55.853358796664565
2013-12-18,62.842969616671816
2013-12-19,63.50061660199678
2013-12-20,63.67613318201744
2013-12-24,65.99781791648594
2013-12-25,66.60731646278812
2013-12-26,67.51765468319218
2013-12-27,66.39959663295367
2013-12-30,64.8811052241891
2014-01-06,61.53797510512553
2014-01-07,61.60108975031077
2014-01-08,65.34599270199831
2014-01-09,64.0327288787218
2014-01-10,64.13948203637187
2014-01-14,59.3546670723455
2014-01-15,62.521816910699044
2014-01-16,61.51544450904132
2014-01-17,61.780038574414185
2014-01-20,60.87805207175752
2014-01-21,62.11926991949772
