Date,score
2010-09-21,48.2065188049871
2010-09-22,45.512118722628756
2010-09-23,43.156842413807865
2010-09-24,47.90600139265531
2010-09-27,46.00651917773108
2010-09-28,45.15039172751052
2010-09-29,42.11874550215573
2010-09-30,41.66457205739307
2010-10-01,41.12289233874857
2010-10-04,38.27541335482183
2010-10-05,42.68872242930774
2010-10-06,42.57594520637274
2010-10-07,42.761490442482426
2010-10-08,43.125957756862775
2010-10-11,43.69145459457454
2010-10-12,43.856144134068565
2010-10-13,46.627113468507346
2010-10-14,46.13998656906134
2010-10-15,48.403294292417655
2010-10-18,47.56093772003189
2010-10-19,46.78131902845867
2010-10-20,49.00851635460147
2010-10-21,52.32406311548185
2010-10-22,51.40576671181211
2010-10-25,50.53829999460068
2010-10-26,50.2149789089802
2010-10-27,50.08235623431417
2010-10-28,49.742263026737916
2010-10-29,48.97834546533663
2010-11-01,49.28478479844176
2010-11-02,49.30907606877117
2010-11-03,49.7853316888379
2010-11-04,51.18855857739999
2010-11-05,50.99208887048749
2010-11-08,50.38666064692278
2010-11-09,51.26516780619541
2010-11-10,48.728466986460056
2010-11-11,47.68301649981406
2010-11-12,47.45560617734891
2010-11-15,49.62265352389468
2010-11-16,45.1430894187341
2010-11-17,46.58697840035504
2010-11-18,50.767797719748145
2010-11-19,50.913819502298125
2010-11-22,48.43968666496514
2010-11-23,42.00964858244936
2010-11-24,46.12708077520399
2010-11-25,46.15591114638925
2010-11-26,42.58644090975886
2010-11-29,39.71541178811178
2010-11-30,35.90232950497056
2010-12-01,43.53599896431625
2010-12-02,47.50210794411205
2010-12-03,48.230251767168774
2010-12-06,46.8367872227884
2010-12-07,49.83867186349683
2010-12-08,53.33005109149498
2010-12-09,54.752783521752555
2010-12-10,55.72172763139313
2010-12-13,55.42717788760764
2010-12-14,58.11480981642022
2010-12-15,57.32636892284823
2010-12-16,57.28158515134898
2010-12-17,55.807951086249616
2010-12-20,57.18362930963481
2010-12-21,60.65905128824346
2010-12-22,60.82645735838813
2010-12-23,60.22175238404676
2010-12-27,57.77837879236838
2010-12-28,59.43568335690743
2010-12-29,59.66051482370917
2010-12-30,56.48892559337041
2011-01-03,56.47560140962952
2011-01-04,58.49313429145445
2011-01-05,60.062368426462584
2011-01-06,58.749586166761844
2011-01-07,56.51390795835887
2011-01-10,52.999015060048634
2011-01-11,55.33582190684003
2011-01-12,60.09406885612998
2011-01-13,61.171005636006
2011-01-14,64.00808668793374
2011-01-17,63.40596512642047
2011-01-18,65.42930980824528
2011-01-19,62.19085104336894
2011-01-20,62.80048425966356
2011-01-21,64.77221244275172
2011-01-24,65.85914332443319
2011-01-25,65.46455228916825
2011-01-26,67.5080874421557
2011-01-27,68.76635361822801
2011-01-28,63.142688465231174
2011-01-31,63.6461861453796
2011-02-01,68.3327916920756
2011-02-02,69.52503735634556
2011-02-03,68.61112492649814
2011-02-04,71.1500440674952
2011-02-07,73.16162913188035
2011-02-08,72.93473724687253
2011-02-09,69.46240272424413
2011-02-10,68.70409086496596
2011-02-11,68.58117311006018
2011-02-14,67.98108941091292
2011-02-15,66.95484807419321
2011-02-16,68.50831186959616
2011-02-17,67.92397349447648
2011-02-18,67.10842056685709
2011-02-21,64.23384359498071
2011-02-22,58.20959801866697
2011-02-23,55.222755498437024
2011-02-24,54.49532621601666
2011-02-25,58.97574787559048
2011-02-28,61.057622538958796
2011-03-01,55.16574013339141
2011-03-02,54.367044681966874
2011-03-03,59.08844206151
2011-03-04,56.25845348512028
2011-03-07,53.27720075650791
2011-03-08,55.37815200673121
2011-03-09,54.191757083409186
2011-03-10,51.21042305968881
2011-03-11,51.189593345028484
2011-03-14,48.41438417463138
2011-03-15,43.52159409837571
2011-03-16,34.900828108522624
2011-03-17,40.64002000449314
2011-03-18,42.13535509548101
2011-03-21,49.78581541228409
2011-03-22,50.248926204432124
2011-03-23,52.007657536839346
2011-03-24,56.22505212173834
2011-03-25,56.54636136086456
2011-03-28,55.413560788381446
2011-03-29,57.70713258821836
2011-03-30,59.68475820073913
2011-03-31,57.52005351516202
2011-04-01,61.54257434521403
2011-04-04,61.34545662672734
2011-04-05,60.61512490799858
2011-04-06,62.60190260739115
2011-04-07,62.667352441113415
2011-04-08,63.152979288770744
2011-04-11,64.33336858732628
2011-04-12,63.212694042365364
2011-04-13,65.52811079949946
2011-04-14,62.02570604014471
2011-04-15,61.48877470098144
2011-04-18,53.70366600911528
2011-04-19,55.29570203695239
2011-04-20,59.98865086003875
2011-04-21,60.09037818770472
2011-04-26,60.3707697606038
2011-04-27,61.77161285962444
2011-04-28,62.66509788610713
2011-04-29,60.87218675599966
2011-05-02,60.28980800008126
2011-05-03,58.48381106826016
2011-05-04,56.51832038801278
2011-05-05,55.28186455245752
2011-05-06,55.65436669952347
2011-05-09,53.5222321014614
2011-05-10,56.03969134871164
2011-05-11,55.36122352366035
2011-05-12,56.387457963693485
2011-05-13,53.71959765419767
2011-05-16,52.289001113308885
2011-05-17,51.29242046294511
2011-05-18,55.3275477534894
2011-05-19,57.19911424155273
2011-05-20,50.00575464311153
2011-05-23,43.94714338441466
2011-05-24,43.46054074375182
2011-05-25,44.41341131688651
2011-05-26,43.403284130682515
2011-05-27,44.05902760503663
2011-06-01,40.42587974273505
2011-06-03,38.00536437865263
2011-06-06,36.22269539491648
2011-06-07,37.94252729794702
2011-06-08,34.82975612402855
2011-06-09,39.38903979262203
2011-06-10,34.15661799736696
2011-06-14,40.144008810597185
2011-06-15,32.535047317091866
2011-06-16,31.360569754410967
2011-06-17,34.95131282265176
2011-06-20,36.67111021111981
2011-06-21,41.559851899857144
2011-06-22,39.98551051061493
2011-06-23,37.3188934008255
2011-06-24,36.22124826870763
2011-06-27,38.52196067054101
2011-06-28,42.827346437557296
2011-06-29,48.9276837765578
2011-06-30,53.533563018724294
2011-07-01,58.26700825330628
2011-07-04,59.015511432546475
2011-07-05,55.908009222712295
2011-07-06,52.93424483025278
2011-07-07,56.04742235888115
2011-07-08,49.24361582206645
2011-07-11,39.86573215349658
2011-07-12,34.75285363176581
2011-07-13,36.39091409050751
2011-07-14,29.91440419825448
2011-07-15,33.093053788740235
2011-07-18,27.48997579588705
2011-07-19,29.921800938173806
2011-07-20,35.47069183748788
2011-07-21,36.907539295733436
2011-07-22,45.18251371530808
2011-07-25,40.35858637654975
2011-07-26,37.397971871252096
2011-07-27,28.577361863338524
2011-07-28,26.096929737110564
2011-07-29,19.774541368714136
2011-08-02,10.38887644318322
2011-08-03,11.37597814294161
2011-08-04,4.5228212443835005
2011-08-05,5.470863485349161
2011-08-08,3.525859491915605
2011-08-09,2.2006961311894604
2011-08-10,1.9069504393514556
2011-08-11,3.7257747689412164
2011-08-12,4.711940107103821
2011-08-15,5.627654407681529
2011-08-16,5.756651655872591
2011-08-17,6.560860927445478
2011-08-18,1.8811743722398553
2011-08-19,1.8720060599935064
2011-08-22,2.1051610281692965
2011-08-23,2.588585292123793
2011-08-24,3.6635681547806818
2011-08-25,3.5563304327627128
2011-08-26,3.758510402688704
2011-08-29,8.671260765526972
2011-08-30,9.443340389413356
2011-08-31,14.42232664859219
2011-09-01,15.833808482667934
2011-09-02,10.997682218307148
2011-09-05,10.43842961836505
2011-09-06,8.001952919720546
2011-09-07,17.11964339934913
2011-09-08,14.221110459811545
2011-09-09,6.995879646515739
2011-09-12,5.952009421085728
2011-09-13,8.840260126130577
2011-09-14,12.138552748451573
2011-09-15,21.59134878141885
2011-09-16,23.310542214824842
2011-09-19,19.109510258876572
2011-09-20,20.200021675208852
2011-09-21,14.363193079223132
2011-09-22,8.822857219744462
2011-09-23,13.945245357952961
2011-09-26,18.786617054088552
2011-09-27,23.896537250695797
2011-09-28,20.431397496455087
2011-09-29,22.991071424046233
2011-09-30,21.22065205626351
2011-10-03,20.14159878099218
2011-10-04,22.2999112241151
2011-10-05,26.290300570149974
2011-10-06,30.324999366054886
2011-10-07,34.45407504099707
2011-10-10,40.621707236292046
2011-10-11,39.93260531273492
2011-10-12,41.609213221160836
2011-10-13,38.2682268524271
2011-10-14,40.74529870209234
2011-10-17,37.97378720631208
2011-10-18,38.25806804896065
2011-10-19,38.877789462241225
2011-10-20,40.41801994357567
2011-10-21,43.66240790671805
2011-10-24,44.279231741469815
2011-10-25,37.34806840798586
2011-10-26,38.91963070777606
2011-10-27,46.45815998431736
2011-10-28,46.633693902625076
2011-10-31,41.70491063389193
2011-11-01,35.07471426507881
2011-11-02,35.182524976524334
2011-11-03,36.76718662518854
2011-11-04,34.60667548506276
2011-11-07,32.54301244698426
2011-11-08,35.285112887769415
2011-11-09,27.39969075123107
2011-11-10,31.304191688843446
2011-11-11,34.38194900931092
2011-11-14,33.53365204084787
2011-11-15,32.88941272916155
2011-11-16,31.53680078075474
2011-11-17,31.746235947867614
2011-11-18,31.55542358614384
2011-11-21,28.28950026363828
2011-11-22,27.949413286022235
2011-11-23,25.384700146535028
2011-11-25,23.98401367334445
2011-11-28,28.99579318421152
2011-11-29,31.765222569510847
2011-11-30,39.54877208220556
2011-12-01,38.98086192873989
2011-12-02,38.11344940866858
2011-12-05,40.71351045529693
2011-12-06,40.881953141025505
2011-12-07,39.269707778235066
2011-12-08,37.62072862657709
2011-12-09,41.828483637583716
2011-12-12,38.592140006443096
2011-12-13,38.852133312054804
2011-12-14,38.31316097557994
2011-12-15,39.41618929094545
2011-12-16,39.07030161573915
2011-12-19,38.58966715243141
2011-12-20,43.992172966194616
2011-12-21,45.09350980900705
2011-12-22,47.36985530047369
2011-12-23,48.5267588008226
2011-12-27,45.617701280481974
2011-12-28,43.30341975688232
2011-12-29,43.44866465712511
2011-12-30,43.66052659647522
2012-01-03,45.8907463264709
2012-01-04,44.53753373334003
2012-01-05,44.08184976949515
2012-01-06,44.050019571731085
2012-01-09,44.93809765965834
2012-01-10,45.823128521841795
2012-01-11,46.57804695577175
2012-01-12,47.35061455540536
2012-01-13,47.94591633900089
2012-01-16,48.321214285953126
2012-01-17,49.16781436631607
2012-01-18,50.0298957736689
2012-01-19,51.14199821273758
2012-01-20,52.23989318322633
2012-01-23,51.83264453113679
2012-01-24,51.28178178470428
2012-01-25,50.62233894006549
2012-01-26,51.61612156308553
2012-01-27,49.86675702280236
2012-01-30,47.69154324437504
2012-01-31,46.30138628697426
2012-02-01,49.528871365528076
2012-02-02,50.57132882299838
2012-02-03,53.830893815790105
2012-02-06,53.62229885533735
2012-02-07,52.62664530932799
2012-02-08,53.02914378270202
2012-02-09,53.319862546482945
2012-02-10,51.01449340513703
2012-02-13,51.966766977077796
2012-02-14,50.73794104654156
2012-02-15,50.17391126996879
2012-02-16,50.658221052624675
2012-02-17,52.63515402072333
2012-02-21,52.55943544734633
2012-02-22,52.11872080828137
2012-02-23,52.41919709927587
2012-02-24,52.13919854691293
2012-02-27,51.72582902768055
2012-02-28,52.61084803949892
2012-02-29,53.416162864970275
2012-03-01,54.32841175437267
2012-03-02,53.972756983316245
2012-03-05,52.58627865413577
2012-03-06,48.75995141901289
2012-03-07,50.140134957649536
2012-03-08,52.571386208137405
2012-03-09,52.877962143427474
2012-03-12,54.44092280447849
2012-03-13,56.933643088101825
2012-03-14,59.145134990939404
2012-03-15,59.51038990342679
2012-03-16,60.62502209325292
2012-03-19,60.160918854503336
2012-03-20,58.77138985898716
2012-03-21,58.54308874023991
2012-03-22,57.252707905780426
2012-03-23,56.6663872576038
2012-03-26,57.60940178127934
2012-03-27,56.11036784860117
2012-03-28,55.82815772788454
2012-03-29,53.66462960715087
2012-03-30,54.68509412061388
2012-04-02,55.64954621516961
2012-04-03,56.56385597127272
2012-04-04,54.509283171586425
2012-04-05,52.58712799991902
2012-04-10,46.35595944627098
2012-04-11,47.73367594354728
2012-04-12,48.74295425907192
2012-04-13,45.36251030334786
2012-04-16,45.465376916226425
2012-04-17,48.4490983235513
2012-04-18,47.16826835211219
2012-04-19,46.10808320803896
2012-04-20,47.69714183201218
2012-04-23,45.339494222618306
2012-04-24,47.20543095564602
2012-04-25,49.390734382759796
2012-04-26,49.64015838008553
2012-04-27,50.62769260230699
2012-04-30,49.671720968364276
2012-05-02,49.22752093504626
2012-05-03,48.6690013494031
2012-05-04,46.61715756889421
2012-05-07,49.63720833359477
2012-05-08,48.379267500588185
2012-05-09,48.95416543173694
2012-05-10,50.43836395234718
2012-05-11,49.899989224831025
2012-05-14,48.131894272306916
2012-05-15,47.25524246813545
2012-05-16,46.33400703373905
2012-05-18,42.621509772690175
2012-05-21,45.81299875516869
2012-05-22,47.48091643932208
2012-05-23,46.6992534098372
2012-05-24,47.556006601892264
2012-05-25,46.56988364427775
2012-05-29,47.501197963456626
2012-05-30,42.66143369760834
2012-05-31,43.105283132844875
2012-06-01,37.62958140575775
2012-06-04,39.03595706659865
2012-06-05,41.166783419852614
2012-06-06,44.712333566016
2012-06-07,46.97370958900823
2012-06-08,47.486099982958635
2012-06-11,45.06474317322285
2012-06-12,46.37081599650549
2012-06-13,45.66785160400282
2012-06-14,47.89040261452199
2012-06-15,49.467599325720684
2012-06-18,50.36836076704658
2012-06-19,52.61458940811774
2012-06-20,52.88018327744082
2012-06-21,52.67620018648229
2012-06-22,53.232209272130866
2012-06-25,48.42904608310975
2012-06-26,49.26127854984325
2012-06-27,52.01299763504259
2012-06-28,51.55849921580891
2012-06-29,58.77542635434925
2012-07-02,59.237351687672785
2012-07-03,60.644175601975675
2012-07-04,59.51537026877732
2012-07-05,57.76572169649078
2012-07-06,55.57391746196761
2012-07-09,55.44596571097058
2012-07-10,55.734910449778
2012-07-11,56.35640081527612
2012-07-12,55.134753334589945
2012-07-13,56.721280151844084
2012-07-16,56.29788353660142
2012-07-17,56.28170259704549
2012-07-18,57.986475976171356
2012-07-19,59.518514521703125
2012-07-20,55.53599704110925
2012-07-23,52.536358237858146
2012-07-24,50.51132562542104
2012-07-25,50.030236765684904
2012-07-26,56.84926329828534
2012-07-27,59.446709524135805
2012-07-30,59.827036618662376
2012-07-31,59.38085034751752
2012-08-02,57.07869643439856
2012-08-03,64.83771833473523
2012-08-06,65.85009677433463
2012-08-07,67.94645309974217
2012-08-08,67.90782099151204
2012-08-09,68.53079682464465
2012-08-10,68.3039030368873
2012-08-13,67.84974110404569
2012-08-14,69.20447083570849
2012-08-15,70.09646811852897
2012-08-16,70.76037922342195
2012-08-17,70.70183609509878
2012-08-20,71.50427228471915
2012-08-21,72.5549003306154
2012-08-22,70.31511904574548
2012-08-23,66.92511041682211
2012-08-24,65.46229452894715
2012-08-27,64.29251829124061
2012-08-28,62.15335351381982
2012-08-29,62.2427641935112
2012-08-30,61.30559221188791
2012-08-31,59.02896053977122
2012-09-03,59.219988660597096
2012-09-04,56.99222903193513
2012-09-05,57.586484237594824
2012-09-06,63.319223410354276
2012-09-07,63.80406877322398
2012-09-10,62.80408182999736
2012-09-11,63.58198380300515
2012-09-12,65.22929944738466
2012-09-13,64.05401613426808
2012-09-14,67.18799720946092
2012-09-17,66.05689855279351
2012-09-18,63.914132013527116
2012-09-19,64.84173804008033
2012-09-20,64.50122651193662
2012-09-21,64.76062473880775
2012-09-24,62.78044447476841
2012-09-25,61.8659657238659
2012-09-26,57.6215931888036
2012-09-27,59.61011398617963
2012-09-28,56.09588847865583
2012-10-01,56.641879326096344
2012-10-02,57.387137671079174
2012-10-03,57.515290339499515
2012-10-04,56.37758569868195
2012-10-05,59.243030577141745
2012-10-08,57.774636319486945
2012-10-09,54.89652424103749
2012-10-10,53.41656885805437
2012-10-11,55.0371595820607
2012-10-12,52.835495617750325
2012-10-15,55.10652992084268
2012-10-16,59.16554150321123
2012-10-17,61.084771618422245
2012-10-18,61.82779198964086
2012-10-19,57.63308000563357
2012-10-22,58.25404395474588
2012-10-23,53.79607816479751
2012-10-24,56.39677498868821
2012-10-25,56.65262963584274
2012-10-26,57.33427909230285
2012-10-29,55.544849797705425
2012-10-30,57.083772931464885
2012-10-31,54.84183888793333
2012-11-01,58.4991334164183
2012-11-02,58.08768011778024
2012-11-05,56.33959159459613
2012-11-06,58.55727541963064
2012-11-07,52.665875162094736
2012-11-08,51.263827086509
2012-11-09,51.12891410333372
2012-11-12,51.860138869147214
2012-11-13,50.72115175312736
2012-11-14,47.439950264960515
2012-11-15,47.229554917863624
2012-11-16,47.84456397644702
2012-11-19,52.745510981207985
2012-11-20,55.78765837769204
2012-11-21,56.04653136307858
2012-11-22,56.75300264927675
2012-11-23,57.48133911405564
2012-11-26,56.42286532442572
2012-11-27,54.63432376895869
2012-11-28,56.53182100908573
2012-11-29,57.48088192798374
2012-11-30,56.44703485212837
2012-12-03,56.25649417023421
2012-12-04,56.19467475194507
2012-12-05,58.35137530136613
2012-12-06,58.35791032321695
2012-12-07,59.798298286280804
2012-12-10,58.96288792486282
2012-12-11,61.12085006952375
2012-12-12,61.720939456141124
2012-12-13,62.09395282188349
2012-12-14,61.87779368657781
2012-12-17,62.4283871956963
2012-12-18,66.65189459347425
2012-12-19,63.39493380290944
2012-12-20,64.12701836846848
2012-12-21,60.789176668788
2012-12-27,57.79639636428493
2012-12-28,51.64426605570619
2013-01-03,69.7792389160339
2013-01-04,71.694215638012
2013-01-07,70.93021167975141
2013-01-08,69.15630059573644
2013-01-09,69.32638072122012
2013-01-10,69.88331252388184
2013-01-11,70.34561138550438
2013-01-14,69.167153295612
2013-01-15,67.56231857146153
2013-01-16,66.84423006350492
2013-01-17,67.9560957880743
2013-01-18,68.8016884591085
2013-01-21,69.12013520694677
2013-01-22,68.73848186987091
2013-01-23,68.25452868110304
2013-01-24,69.05239439635534
2013-01-25,71.82551707172857
2013-01-28,71.53860334538018
2013-01-29,71.75660111510912
2013-01-30,69.71149973386751
2013-01-31,67.06485107192427
2013-02-01,69.54581702766448
2013-02-04,62.69835875034761
2013-02-05,66.48616782437298
2013-02-06,64.21846411407267
2013-02-07,63.24791264678387
2013-02-08,65.40712978977442
2013-02-11,65.81417108347276
2013-02-12,68.05003074320936
2013-02-13,68.63080845024172
2013-02-14,67.86242256184586
2013-02-15,68.57186279325191
2013-02-18,68.01439404197274
2013-02-19,70.5354739319454
2013-02-20,66.92793219837782
2013-02-21,62.79521926063105
2013-02-22,65.41369701879836
2013-02-25,57.80909427459077
2013-02-26,56.18862957188467
2013-02-27,62.7431757781686
2013-02-28,63.530032585054435
2013-03-01,62.44205769567627
2013-03-04,66.6259820078114
2013-03-05,69.25491194864686
2013-03-06,70.63487054639148
2013-03-07,72.94522252654272
2013-03-08,75.0932426734479
2013-03-11,76.0194833194579
2013-03-12,73.1060151806021
2013-03-13,73.05664490202689
2013-03-14,75.8833298133181
2013-03-15,74.67379905192459
2013-03-18,69.90037661148365
2013-03-19,65.01160917290208
2013-03-20,69.8405310182545
2013-03-21,68.09472673874151
2013-03-22,67.51306651989015
2013-03-25,65.30070527776495
2013-03-26,68.6388873140024
2013-03-27,64.5912224903266
2013-03-28,65.42338403230994
2013-04-02,68.57883170524153
2013-04-03,64.4473926822514
2013-04-04,61.645579720744124
2013-04-05,57.99926825361587
2013-04-08,59.756049323988954
2013-04-09,59.41041103538447
2013-04-10,65.05311703049395
2013-04-11,65.33934858059968
2013-04-12,63.933529953885525
2013-04-15,56.420055451359175
2013-04-16,60.32001261265932
2013-04-17,55.50558754390404
2013-04-18,54.725889934238374
2013-04-19,57.82412000320653
2013-04-22,59.23138282653967
2013-04-23,63.32208459004174
2013-04-24,65.34994074448964
2013-04-25,64.95087851405293
2013-04-26,63.76737271197277
2013-04-29,64.53319278835066
2013-04-30,62.90462229635369
2013-05-02,63.19682439509474
2013-05-03,69.09655633181887
2013-05-06,70.05145544105316
2013-05-07,71.05504222176872
2013-05-08,70.40660840161308
2013-05-10,72.2140170270422
2013-05-13,71.89874031475287
2013-05-14,74.35796124817105
2013-05-15,75.15923782202591
2013-05-16,73.24235558835231
2013-05-17,78.25292060906447
2013-05-21,76.61796712095864
2013-05-22,77.35024891205093
2013-05-23,73.44548539191666
2013-05-24,70.15145474377874
2013-05-27,70.04825303192635
2013-05-28,73.7646317570109
2013-05-29,70.93790395993145
2013-05-30,70.28819757348529
2013-05-31,67.5263652173858
2013-06-03,65.27574117025436
2013-06-04,64.18874980360258
2013-06-05,59.564226381915134
2013-06-06,57.72979417547724
2013-06-07,63.59801948435215
2013-06-10,63.61681177069151
2013-06-11,59.06174098628236
2013-06-12,55.53075599189069
2013-06-13,57.2213360567463
2013-06-14,54.99674378084414
2013-06-17,57.6440652209089
2013-06-18,58.036217593464734
2013-06-19,58.46164826115571
2013-06-20,50.28141852637647
2013-06-21,51.27081813348349
2013-06-24,46.778708813289754
2013-06-25,50.07637740057443
2013-06-26,56.85429895064707
2013-06-27,58.120128490214526
2013-06-28,57.588646385881034
2013-07-01,59.36903473409329
2013-07-02,57.875949263157985
2013-07-03,57.71484821832587
2013-07-04,62.205727764030904
2013-07-05,61.10993820799617
2013-07-08,63.91140367131097
2013-07-09,66.15978387428873
2013-07-10,66.45625953958353
2013-07-11,67.29177083348233
2013-07-12,67.07894985812548
2013-07-15,65.90262956792719
2013-07-16,62.98572207098515
2013-07-17,64.87870840498019
2013-07-18,70.20988428079185
2013-07-19,72.45591655469104
2013-07-22,73.84882552360962
2013-07-23,72.08943401775136
2013-07-24,71.88945112044763
2013-07-25,70.84711223600122
2013-07-26,71.21186011218813
2013-07-29,69.39101176389872
2013-07-30,71.22146446027266
2013-07-31,72.59158451365622
2013-08-02,75.90030488115113
2013-08-05,77.8095474839176
2013-08-06,73.20722325288321
2013-08-07,71.89242208157694
2013-08-08,73.55660344551012
2013-08-09,72.09137595212556
2013-08-12,73.24209001088181
2013-08-13,75.7064170056888
2013-08-14,74.9340536415189
2013-08-15,70.10480220991944
2013-08-16,71.30233130028786
2013-08-19,68.0882794007225
2013-08-20,64.55252493332776
2013-08-21,62.03000145010744
2013-08-22,66.4179853947917
2013-08-23,67.92973519643228
2013-08-26,65.54969032780427
2013-08-27,55.5394894267675
2013-08-28,55.498901233179616
2013-08-29,55.614990046856725
2013-08-30,51.166776165987365
2013-09-03,55.05493969702802
2013-09-04,57.8589677386606
2013-09-05,59.92705812876312
2013-09-06,60.73441634233071
2013-09-09,60.064866690562724
2013-09-10,66.76781736302307
2013-09-11,67.55427497240478
2013-09-12,66.3748754781035
2013-09-13,67.3337643135052
2013-09-16,66.83269726461029
2013-09-17,67.05422908414704
2013-09-18,69.31977875354582
2013-09-19,70.81778598037724
2013-09-20,69.05085615057472
2013-09-23,64.74965524736578
2013-09-24,66.0436308454567
2013-09-25,68.12621366281282
2013-09-26,68.24106888085683
2013-09-27,64.56816379541947
2013-09-30,61.741041874593996
2013-10-01,66.29868807494529
2013-10-02,62.5305457901365
2013-10-03,58.64890250245693
2013-10-04,61.783212820773926
2013-10-07,56.55970608991991
2013-10-08,51.81605930168016
2013-10-09,53.134768341438416
2013-10-10,62.24086684970465
2013-10-11,63.74730556429747
2013-10-14,62.375119972718515
2013-10-15,59.10799619200437
2013-10-16,64.88960470535616
2013-10-17,64.58868589234915
2013-10-18,66.5197052783236
2013-10-21,66.62432599523196
2013-10-22,65.46933580369645
2013-10-23,62.82305965869123
2013-10-24,64.98515452002638
2013-10-25,64.72827440863574
2013-10-28,64.24288398405372
2013-10-29,64.74695324881317
2013-10-30,64.00586137735237
2013-10-31,65.78759346855836
2013-11-01,65.27169436375036
2013-11-04,66.43008484018458
2013-11-05,65.01528443603354
2013-11-06,67.13416980054112
2013-11-07,61.78932530005974
2013-11-08,64.15623492806829
2013-11-11,65.93189618202724
2013-11-12,63.48681464912579
2013-11-13,62.43063589379237
2013-11-14,64.7434780461448
2013-11-15,64.47251049106555
2013-11-18,64.12597460366293
2013-11-19,60.984248295468134
2013-11-20,62.28164733478294
2013-11-21,62.82798210780753
2013-11-22,64.16671531959241
2013-11-25,64.63147464718956
2013-11-26,62.60620792601337
2013-11-27,64.27211482545292
2013-11-28,63.68601461321843
2013-11-29,62.28085176729125
2013-12-02,61.12083662586686
2013-12-03,56.40943537128171
2013-12-04,54.17949315371883
2013-12-05,51.38485646941717
2013-12-06,56.07640121329871
2013-12-09,56.46051459859856
2013-12-10,53.35619520097474
